Name,Age,Hometown,Country,Boarded,Destination,Lifeboat,Class,Survive,Title,CountryBin,AgeBin,FamilySize,isAlone,AgeBin_Code,CountryBin_Code,Title_Code
"Gilinski, Mr. Eliezer",22,Ignalina,Lithuania,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Gilnagh, Miss Mary Katherine ""Katie""",17,"Esker, Longford",UK,Queenstown,New York City,1,3,1,Miss,UK,minors,1,1,1.0,3.0,5.0
"Glynn, Miss Mary Agatha",19,"Killaloe, Clare",UK,Queenstown,"Washington, DC, US",1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Goldsmith, Mr. Frank John",33,"Strood, Kent",UK,Southampton,"Detroit, Michigan, US",0,3,0,Mr,UK,adults,4,0,0.0,3.0,6.0
"Goldsmith, Mrs. Emily Alice (née Brown)",31,"Strood, Kent",UK,Southampton,"Detroit, Michigan, US",1,3,1,Mrs,UK,adults,4,0,0.0,3.0,7.0
"Goldsmith, Master Frank John William",9,"Strood, Kent",UK,Southampton,"Detroit, Michigan, US",1,3,1,Master,UK,minors,4,0,1.0,3.0,4.0
"Goldsmith, Mr. Nathan",41,Unknown,Russia,Southampton,"Philadelphia, Pennsylvania, US",0,3,0,Mr,Other,adults,4,0,0.0,0.0,6.0
"Goodwin, Mr. Frederick Joseph",42,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Mr,UK,adults,8,0,0.0,3.0,6.0
"Goodwin, Mrs. Augusta (née Tyler)",43,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Mrs,UK,adults,8,0,0.0,3.0,7.0
"Goodwin, Miss Lillian Amy",16,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Miss,UK,minors,8,0,1.0,3.0,5.0
"Goodwin, Mr. Charles Edward",14,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Mr,UK,minors,8,0,1.0,3.0,6.0
"Goodwin, Master William Frederick",13,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Master,UK,minors,8,0,1.0,3.0,4.0
"Goodwin, Miss Jessie Allis Mary",12,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Miss,UK,minors,8,0,1.0,3.0,5.0
"Goodwin, Master Harold Victor",10,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Master,UK,minors,8,0,1.0,3.0,4.0
"Goodwin, Master Sidney Leslie",1,Fulham,UK,Southampton,"Niagara Falls, New York, US",0,3,0,Master,UK,minors,8,0,1.0,3.0,4.0
"Green, Mr. George Henry",40,"Dorking, Surrey",UK,Southampton,"Lead, South Dakota, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Grønnestad, Mr. Daniel Danielsen",32,Bokn,Norway,Southampton,"Portland, North Dakota, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Guest, Mr. Robert",32,London,UK,Southampton,"Clinton, New York, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Gustafsson, Mr. Alfred Ossian",19,Kokkola,Finland,Southampton,"Waukegan, Illinois, US",0,3,0,Mr,Other,young adults,4,0,3.0,0.0,6.0
"Gustafsson, Mr. Anders Vilhelm",37,Ruotsinpyhtää,Finland,Southampton,New York City,0,3,0,Mr,Other,adults,4,0,0.0,0.0,6.0
"Gustafsson, Mr. Johan Birger",28,Ruotsinpyhtää,Finland,Southampton,New York City,0,3,0,Mr,Other,young adults,4,0,3.0,0.0,6.0
"Gustafsson, Mr. Karl Gideon",19,"Myren, Synnerby, Västergötland",Sweden,Southampton,"Aberdeen, South Dakota, US",0,3,0,Mr,Sweden,young adults,4,0,3.0,1.0,6.0
"Haas, Miss Aloisia",24,"Altdorf, Uri",Switzerland,Southampton,"Chicago, Illinois, US",0,3,0,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Hagland, Mr. Ingvald Olai Olsen",28,"Skåre, Haugesund",Norway,Southampton,"Belmar, New Jersey, US",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Hagland, Mr. Konrad Mathias Reiersen",19,"Skåre, Haugesund",Norway,Southampton,"Belmar, New Jersey, US",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Hakkarainen, Mr Pekka Pietari",28,Helsinki,Finland,Southampton,"Monessen, Pennsylvania, US",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Hakkarainen, Mrs. Elin Matilda (née Dolck)",24,Helsinki,Finland,Southampton,"Monessen, Pennsylvania, US",1,3,1,Mrs,Other,young adults,2,0,3.0,0.0,7.0
"Hampe, Mr. Léon Jérome",19,Westrozebeke,Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Hanna, Mr. Borak Suleiman",27,Hardîne,Syria,Cherbourg,"Wilkes-Barre, Pennsylvania, US",1,3,1,Mr,Syria,young adults,3,0,3.0,2.0,6.0
"Hanna, Mr. Bulus",18,Kfar Mechi,Syria,Cherbourg,"Ottawa, Ontario, Canada",0,3,0,Mr,Syria,minors,3,0,1.0,2.0,6.0
"Hanna, Mr. Mansur",35,Kfar Mechi,Syria,Cherbourg,"Ottawa, Ontario, Canada",0,3,0,Mr,Syria,adults,3,0,0.0,2.0,6.0
"Hansen, Mr. Claus Peter",41,"Racine, Wisconsin",US,Southampton,"Racine, Wisconsin, US",0,3,0,Mr,US,adults,4,0,0.0,4.0,6.0
"Hansen, Mrs. Jennie Louise (née Howard)",45,"Racine, Wisconsin",US,Southampton,"Racine, Wisconsin, US",1,3,1,Mrs,US,adults,4,0,0.0,4.0,7.0
"Hansen, Mr. Henrik Juul",26,"Holeby, Storstrøm",Denmark,Southampton,"Racine, Wisconsin, US",0,3,0,Mr,Other,young adults,4,0,3.0,0.0,6.0
"Hansen, Mr. Henry Damsgaard",21,Copenhagen,Denmark,Southampton,"Racine, Wisconsin, US",0,3,0,Mr,Other,young adults,4,0,3.0,0.0,6.0
"Hargadon, Miss Catherine ""Kate""",17,"Ballysadare, Sligo",UK,Queenstown,New York City,0,3,0,Miss,UK,minors,1,1,1.0,3.0,5.0
"Harknett, Miss Alice Phoebe",21,"Thornton Heath, London",UK,Southampton,"New London, Connecticut, US",0,3,0,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Hart, Mr. Henry John",27,"Ballysadare, Sligo",UK,Queenstown,"Boston, Massachusetts, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Healy, Miss Hanora (Nora)",29,"Athenry, Galway",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Hedman, Mr. Oskar Arvid",27,"St. Paul, Minnesota",US,Southampton,"St. Paul, Minnesota, US",1,3,1,Mr,US,young adults,1,1,3.0,4.0,6.0
"Hegarty, Miss Hanora ""Nora""",18,"Whitechurch, Cork",UK,Queenstown,"Charlestown, US",1,3,1,Miss,UK,minors,1,1,1.0,3.0,5.0
"Heikkinen, Miss Laina",26,Jyväskylä,Finland,Southampton,New York City,1,3,1,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Heininen, Miss Wendla Maria",23,Turku,Finland,Southampton,New York City,0,3,0,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Hellström, Miss Hilda Maria",22,Stora Tuna,Sweden,Southampton,"Evanston, Illinois, US",1,3,1,Miss,Sweden,young adults,1,1,3.0,1.0,5.0
"Hendeković, Mr. Ignjac",28,Vagovina,Croatia,Southampton,"Harrisburg, Pennsylvania, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Henriksson, Miss Jenny Lovisa",28,Stockholm,Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Miss,Sweden,young adults,1,1,3.0,1.0,5.0
"Henry, Miss Bridget Delia",23,"Clonown, Roscommon",UK,Queenstown,"Boston, Massachusetts, US",0,3,0,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Hirvonen, Mrs. Helga Elisabeth (née Lindqvist)",22,Dalsbruk,Finland,Southampton,"Monessen, Pennsylvania, US",1,3,1,Mrs,Other,young adults,2,0,3.0,0.0,7.0
"Hirvonen, Miss Hildur Elisabeth",2,"Dalsbruk
",Finland,Southampton,"Monessen, Pennsylvania, US",1,3,1,Miss,Other,minors,2,0,1.0,0.0,5.0
"Holm, Mr. Johan Fredrik Alexander",43,"Karlshamn, Blekinge",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,adults,1,1,0.0,1.0,6.0
"Holten, Mr. Johan Martin",28,Bergen,Norway,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Honkanen, Miss Eliina",27,Saarijärvi,Finland,Southampton,New York City,1,3,1,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Horgan, Mr. John",22,Unknown,UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Howard, Miss May Elizabeth",27,"North Walsham, Norfolk",UK,Southampton,"Albion, Michigan, US",1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Humblen, Mr. Adolf Mathias Nicolai Olsen",42,"Borgund, Møre og Romsdal",Norway,Southampton,"Milwaukee, Wisconsin, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Husayn, Master Husayn Mahumud",11,"Fredericksburg, Virginia",US,Cherbourg,"Fredericksburg, Virginia, US",0,3,0,Master,US,minors,1,1,1.0,4.0,4.0
"Hyman, Mr. Solomon Abraham",34,Manchester,UK,Southampton,"Springfield, Massachusetts, US",1,3,1,Mr,UK,adults,1,1,0.0,3.0,6.0
"Ilmakangas, Miss Ida Livija",27,"New York City, New York",US,Southampton,New York City,0,3,0,Miss,US,young adults,2,0,3.0,4.0,5.0
"Ilmakangas, Miss Pieta Sofia",25,"Paavola, Northern Ostrobothnia",Finland,Southampton,New York City,0,3,0,Miss,Other,young adults,2,0,3.0,0.0,5.0
"Ivanoff, Mr. Kanio",20,"Malka Ribnya, Troyan",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Jabbour, Miss Hileni",16,Unknown,Syria,Cherbourg,New York City,0,3,0,Miss,Syria,minors,2,0,1.0,2.0,5.0
"Jabbour, Miss Tamini",19,Unknown,Syria,Cherbourg,New York City,0,3,0,Miss,Syria,young adults,2,0,3.0,2.0,5.0
"Jalševac, Mr. Ivan",29,Topolovac,Croatia,Cherbourg,"Galesburg, Illinois, US",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Jansson, Mr. Carl Olof",21,Örebro,Sweden,Southampton,"Swedeburg, Nebraska, US",1,3,1,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Jardim, Mr. José Neto",21,"Calheta, Madeira",Portugal,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Jensen, Mr. Hans Peder",20,Eskilstrup,Denmark,Southampton,"Portland, Oregon, US",0,3,0,Mr,Other,young adults,3,0,3.0,0.0,6.0
"Jensen, Mr. Niels Peder ""Rasmus""",48,"Portland, Oregon",US,Southampton,"Portland, Oregon, US",0,3,0,Mr,US,adults,3,0,0.0,4.0,6.0
"Jensen, Mr. Svend Lauritz",17,Eskilstrup,Denmark,Southampton,"Portland, Oregon, US",0,3,0,Mr,Other,minors,3,0,1.0,0.0,6.0
"Jermyn, Miss Annie Jane",26,"Ballydehob, Cork",UK,Queenstown,"East Lynn, Massachusetts, US",1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Jirjis, Mrs. Shaniini (née Whabee Abi-Saab)",22,"Youngstown, Ohio",US,Cherbourg,"Youngstown, Ohio, US",1,3,1,Mrs,US,young adults,1,1,3.0,4.0,7.0
"Johannesen, Mr. Bernt Johannes",29,"Avaldsnes, Stavanger",Norway,Southampton,New York City,1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Johanson, Mr. Jakob Alfred",34,Munsala,Finland,Southampton,"Vancouver, British Columbia, Canada",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Johansson, Mr. Erik",22,"Frostensmåla, Småland",Sweden,Southampton,"St. Paul, Minnesota, US",0,3,0,Mr,Sweden,young adults,5,0,3.0,1.0,6.0
"Johansson, Mr. Gustaf Joel",33,"Bäckebo, Småland",Sweden,Southampton,"Cheyenne, North Dakota, US",0,3,0,Mr,Sweden,adults,5,0,0.0,1.0,6.0
"Johansson, Mr. Karl Johan",31,"Duluth, Minnesota",US,Southampton,"Duluth, Minnesota, US",0,3,0,Mr,US,adults,5,0,0.0,4.0,6.0
"Johansson, Mr. Nils",29,"Chicago, Illinois",US,Southampton,"Chicago, Illinois, US",0,3,0,Mr,US,young adults,5,0,3.0,4.0,6.0
"Johansson Palmquist, Mr. Oskar Leander",26,"Kvarnaryd, Småland",Sweden,Southampton,"New Haven, Connecticut, US",1,3,1,Mr,Sweden,young adults,5,0,3.0,1.0,6.0
"Johnson, Mr. Alfred",49,Millwood,UK,Southampton,New York City,0,3,0,Mr,UK,adults,6,0,0.0,3.0,6.0
"Johnson, Mrs. Elisabeth Vilhelmina (née Berg)",26,"St. Charles, Illinois",US,Southampton,"St. Charles, Illinois, US",1,3,1,Mrs,US,young adults,6,0,3.0,4.0,7.0
"Johnson, Master Harold Theodor",4,"St. Charles, Illinois",US,Southampton,"St. Charles, Illinois, US",1,3,1,Master,US,minors,6,0,1.0,4.0,4.0
"Johnson, Miss Eleanor Ileen",1,"St. Charles, Illinois",US,Southampton,"St. Charles, Illinois, US",1,3,1,Miss,US,minors,6,0,1.0,4.0,5.0
"Johnson, Mr. Malkolm Joackim",33,"Minneapolis, Minnesota",US,Southampton,"Minneapolis, Minnesota, US",0,3,0,Mr,US,adults,6,0,0.0,4.0,6.0
"Johnson, Mr. William Cahoone Jr.",19,"Hawthorne, New Jersey",US,Southampton,New York City,0,3,0,Mr,US,young adults,6,0,3.0,4.0,6.0
"Johnston, Mr. Andrew Emslie",35,"Thornton Heath, London",UK,Southampton,"New London, Connecticut, US",0,3,0,Mr,UK,adults,4,0,0.0,3.0,6.0
"Johnston, Mrs. Elizabeth (née Watson) ""Eliza""",34,"Thornton Heath, London",UK,Southampton,"New London, Connecticut, US",0,3,0,Mrs,UK,adults,4,0,0.0,3.0,7.0
"Johnston, Master William Andrew",8,"Thornton Heath, London",UK,Southampton,"New London, Connecticut, US",0,3,0,Master,UK,minors,4,0,1.0,3.0,4.0
"Johnston, Miss Catherine Nellie",7,"Thornton Heath, London",UK,Southampton,"New London, Connecticut, US",0,3,0,Miss,UK,minors,4,0,1.0,3.0,5.0
"Jonkoff, Mr. Lalju",23,"Gumostnik, Lovec",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Jonsson, Mr. Carl",32,"Kalfsnäs, Småland",Sweden,Southampton,"Huntley, Illinois, US",1,3,1,Mr,Sweden,adults,1,1,0.0,1.0,6.0
"Jönsson, Mr. Nils Hilding",27,"Tågarp, Skåne",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Jussila, Mr. Eiriik",32,Elimäki,Finland,Southampton,"Monessen, Pennsylvania, US",1,3,1,Mr,Other,adults,3,0,0.0,0.0,6.0
"Jussila, Miss Katriina",20,"Paavola, Northern Ostrobothnia",Finland,Southampton,New York City,0,3,0,Miss,Other,young adults,3,0,3.0,0.0,5.0
"Jussila, Miss Mari Aina",21,"Paavola, Northern Ostrobothnia",Finland,Southampton,New York City,0,3,0,Miss,Other,young adults,3,0,3.0,0.0,5.0
"Kallio, Mr. Nikolai Erlantti",17,Kauhajoki,Finland,Southampton,"Sudbury, Ontario, Canada",0,3,0,Mr,Other,minors,1,1,1.0,0.0,6.0
"Kalvik, Mr. Johannes Halvorsen",21,"Etnesjøen, Hordaland",Norway,Southampton,"Story City, Iowa, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Karajić, Mr. Milan",30,Vagovina,Croatia,Southampton,"Youngstown, Ohio, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Karlsson, Mr. Einar Gervasius",21,"Oskarshamn, Kalmar",Sweden,Southampton,"Brooklyn, New York, US",1,3,1,Mr,Sweden,young adults,3,0,3.0,1.0,6.0
"Karlsson, Mr. Julius Konrad Eugen",33,"Göteborg, Västergötland",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,adults,3,0,0.0,1.0,6.0
"Karlsson, Mr. Nils August",22,Örebro,Sweden,Southampton,"Palmer, Massachusetts, US",0,3,0,Mr,Sweden,young adults,3,0,3.0,1.0,6.0
"Karun, Mr. Franz",39,Milje,Slovenia,Southampton,"Galesburg, Illinois, US",1,3,1,Mr,Other,adults,2,0,0.0,0.0,6.0
"Karun, Miss Manca (""Anna"")",4,"Milje
",Slovenia,Southampton,"Galesburg, Illinois, US",1,3,1,Miss,Other,minors,2,0,1.0,0.0,5.0
"Katavolos, Mr. Vassilios G.",19,Agios Sostis,Greece,Cherbourg,"Milwaukee, Wisconsin, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Keane, Mr. Andrew ""Andy""",23,"Athenry, Galway",UK,Queenstown,"Auburndale, Florida, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Keefe, Mr. Arthur",39,"Rahway, New Jersey",US,Southampton,"Rahway, New Jersey, US",1,3,0,Mr,US,adults,1,1,0.0,4.0,6.0
"Kelly, Mr. James",19,Unknown,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,4,0,3.0,3.0,6.0
"Kelly, Mr. James",44,"Leixlip, Kildare",UK,Queenstown,"New Haven, Connecticut, US",0,3,0,Mr,UK,adults,4,0,0.0,3.0,6.0
"Kelly, Miss Anna Katherine",20,"Cuilmullagh, Mayo",UK,Queenstown,"Chicago, Illinois, US",1,3,1,Miss,UK,young adults,4,0,3.0,3.0,5.0
"Kelly, Miss Mary",22,"Castlepollard, Westmeath",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,4,0,3.0,3.0,5.0
"Kennedy, Mr. John Joseph",24,"Watergate, Limerick",UK,Queenstown,New York City,1,3,1,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Khalil-Khoury, Mr. Butrus",25,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",0,3,0,Mr,Syria,young adults,2,0,3.0,2.0,6.0
"Khalil-Khoury, Mrs. Zahie ""Maria""",20,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",0,3,0,Mrs,Syria,young adults,2,0,3.0,2.0,7.0
"Kiernan, Mr. John Joseph",24,"Jersey City, New Jersey",US,Queenstown,"Jersey City, New Jersey, US",0,3,0,Mr,US,young adults,2,0,3.0,4.0,6.0
"Kiernan, Mr. Philip",22,"Aughnacliffe, Longford",UK,Queenstown,"Jersey City, New Jersey, US",0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Kilgannon, Mr. Thomas",22,"Currafarry, Galway",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Kink, Mr. Anton",29,Zürich,Switzerland,Southampton,"Milwaukee, Wisconsin",1,3,1,Mr,Other,young adults,5,0,3.0,0.0,6.0
"Kink, Mrs. Luise (née Heilmann)",26,Zürich,Switzerland,Southampton,"Milwaukee, Wisconsin",1,3,1,Mrs,Other,young adults,5,0,3.0,0.0,7.0
"Kink, Miss Luise Gretchen",4,Zürich,Switzerland,Southampton,"Milwaukee, Wisconsin",1,3,1,Miss,Other,minors,5,0,1.0,0.0,5.0
"Kink, Miss Maria",22,Zürich,Switzerland,Southampton,"Milwaukee, Wisconsin, US",0,3,0,Miss,Other,young adults,5,0,3.0,0.0,5.0
"Kink, Mr. Vincenz",26,Zürich,Switzerland,Southampton,"Milwaukee, Wisconsin, US",0,3,0,Mr,Other,young adults,5,0,3.0,0.0,6.0
"Klasén, Mrs. Hulda Kristina Eugenia (née Lofqvist)",36,"Salmunds, Gotland",Sweden,Southampton,"Los Angeles, US",0,3,0,Mrs,Sweden,adults,3,0,0.0,1.0,7.0
"Klasén, Mr. Klas Albin",18,"Grimshut, Småland",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,minors,3,0,1.0,1.0,6.0
"Klasén, Miss Gertrud Emilia",1,"Grimshut, Småland",Sweden,Southampton,New York City,0,3,0,Miss,Sweden,minors,3,0,1.0,1.0,5.0
"Krekorian, Mr. Neshan",25,Kiğı,Turkey,Cherbourg,"Brantford, Ontario, Canada",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Kutscher, Mr. Simon",26,Edinburgh,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Lahoud Ishaq Mowad, Mr. Sarkis",30,Zgharta,Syria,Cherbourg,"Waterbury, Connecticut, US",0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Laitinen, Miss Kristiina Sofia",37,Helsinki,Finland,Southampton,New York City,0,3,0,Miss,Other,adults,1,1,0.0,0.0,5.0
"Laleff, Mr. Kristo",23,"Knezhni Lak, Troyan",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Lam, Mr. Ali",37,Hong Kong,China,Southampton,New York City,1,3,1,Mr,Other,adults,2,0,0.0,0.0,6.0
"Lam, Mr. Len",23,Hong Kong,China,Southampton,New York City,0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Landergren, Miss Aurora Adelia",22,"Karlshamn, Blekinge",Sweden,Southampton,New York City,1,3,1,Miss,Sweden,young adults,1,1,3.0,1.0,5.0
"Lane, Mr. Patrick",16,"Limerick, Limerick",UK,Queenstown,New York City,0,3,0,Mr,UK,minors,1,1,1.0,3.0,6.0
"Lang, Mr. Fang",26,Hong Kong,China,Southampton,New York City,1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Larsson, Mr. August Viktor",29,"Stamford, Connecticut",US,Southampton,"Stamford, Connecticut, US",0,3,0,Mr,US,young adults,2,0,3.0,4.0,6.0
"Larsson, Mr. Bengt Edvin",29,"Nyköping, Södermanland",Sweden,Southampton,"Hartford, Connecticut, US",0,3,0,Mr,Sweden,young adults,2,0,3.0,1.0,6.0
"Larsson-Rondberg, Mr. Edvard A.",22,"Lysvik, Värmland",Sweden,Southampton,"Missoula, Montana, US",0,3,0,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Lee, Mr. Bing",32,Hong Kong,China,Southampton,New York City,1,3,1,Mr,Other,adults,2,0,0.0,0.0,6.0
"Lee, Mr. Ling",28,Hong Kong,China,Southampton,New York City,0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Lefebvre, Mrs. Frances Marie-Anselme (née Daumont)",40,"Liévin, Pas-de-Calais",France,Southampton,"Mystic, Iowa, US",0,3,0,Mrs,Other,adults,5,0,0.0,0.0,7.0
"Lefebvre, Miss Mathilde Franck-Marie-Joseph",12,"Liévin, Pas-de-Calais",France,Southampton,"Mystic, Iowa, US",0,3,0,Miss,Other,minors,5,0,1.0,0.0,5.0
"Lefebvre, Miss Jeannie Franck-Marie-Joseph",8,"Liévin, Pas-de-Calais",France,Southampton,"Mystic, Iowa, US",0,3,0,Miss,Other,minors,5,0,1.0,0.0,5.0
"Lefebvre, Master Henri Franck-Marie-Joseph",5,"Liévin, Pas-de-Calais",France,Southampton,"Mystic, Iowa, US",0,3,0,Master,Other,minors,5,0,1.0,0.0,4.0
"Lefebvre, Miss Ida Franck-Marie-Joseph",3,"Liévin, Pas-de-Calais",France,Southampton,"Mystic, Iowa, US",0,3,0,Miss,Other,minors,5,0,1.0,0.0,5.0
"Leinonen, Mr. Antti Gustaf",32,Välitaipale,Finland,Southampton,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Lennon, Mr. Denis",20,"Ballymahon, Longford",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Lennon, Miss Mary",18,"Ballymahon, Longford",UK,Queenstown,New York City,0,3,0,Miss,UK,minors,2,0,1.0,3.0,5.0
"Leonard, Mr. Lionel",36,"New York City, New York",US,Southampton,New York City,0,3,0,Mr,US,adults,1,1,0.0,4.0,6.0
"Lester, Mr. James",39,"West Bromwich, Staffordshire",UK,Southampton,"Pontiac, Michigan, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Lievens, Mr. René Gustave Aimé",24,Haaltert,Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Lindahl, Miss Agda Thorilda Viktoria",25,Stockholm,Sweden,Southampton,"Saranac Lake, New York, US",0,3,0,Miss,Sweden,young adults,1,1,3.0,1.0,5.0
"Lindblom, Miss Augusta Charlotta",45,Stockholm,Sweden,Southampton,"Stratford, Connecticut, US",0,3,0,Miss,Sweden,adults,1,1,0.0,1.0,5.0
"Lindell, Mr. Edvard Bengtsson",36,"Helsingborg, Skåne",Sweden,Southampton,"Hartford, Connecticut, US",1,3,0,Mr,Sweden,adults,2,0,0.0,1.0,6.0
"Lindell, Mrs. Elin Gerda (née Persson)",30,"Helsingborg, Skåne",Sweden,Southampton,"Hartford, Connecticut, US",1,3,0,Mrs,Sweden,young adults,2,0,3.0,1.0,7.0
"Lindqvist, Mr. Eino William",20,Dalsbruk,Finland,Southampton,"Monessen, Pennsylvania, US",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Linehan, Mr. Michael",21,"Boherbue, Cork",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Ling, Mr. Lee",24,Hong Kong,China,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Linhart, Mr. Wenzel H.",27,Vienna,Austria,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Livshin, Mr. David (""Abraham Harmer"")",25,Manchester,UK,Southampton,"Montreal, Quebec, Canada",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Lobb, Mr. William Arthur",30,"Scranton, Pennsylvania",US,Southampton,"Scranton, Pennsylvania, US",0,3,0,Mr,US,young adults,2,0,3.0,4.0,6.0
"Lobb, Mrs. Cordelia K. (née Stanlick)",26,"Scranton, Pennsylvania",US,Southampton,"Scranton, Pennsylvania, US",0,3,0,Mrs,US,young adults,2,0,3.0,4.0,7.0
"Lockyer, Mr. Edward Thomas",21,"Sandhurst, Kent",UK,Southampton,"Ontario, New York, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Lovell, Mr. John Hall (""Henry"")",20,"Northlew, Devon",UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Lulić, Mr. Nikola",29,Konjsko Brdo,Croatia,Southampton,"Chicago, Illinois, US",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Lundahl, Mr. Johan Svensson",51,"Fyrnan, Småland",Sweden,Southampton,"Spokane, Washington, US",0,3,0,Mr,Sweden,seniors,1,1,2.0,1.0,6.0
"Lundström, Mr. Thure Edvin",32,"Simrishamn, Skåne",Sweden,Southampton,"Los Angeles, US",1,3,1,Mr,Sweden,adults,1,1,0.0,1.0,6.0
"Lymperopoulus, Mr. Panagiotis K.",30,Áyios Sóstis,Greece,Cherbourg,"Stamford, Connecticut US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Lyntakoff, Mr. Stanko",44,Unknown,Bulgaria,Southampton,"Coon Rapids, Iowa, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
